Time,Position_X,Position_Y,Position_Z,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W,Velocity_X,Velocity_Y,Velocity_Z,Angular_Velocity_X,Angular_Velocity_Y,Angular_Velocity_Z
26.849,1.8762641243123297,-2.1900898012292997,-4.541515478519989,0.010561737342148984,0.08237224743722235,0.5553931889460627,0.8274307634048781,0.0014785153248501504,-0.00194716622729279,-0.07074140519073854,-0.013059485703706741,-0.0055071208626031876,-0.0011198256397619837
26.946,1.8905874168322,-2.2089531907795696,-4.78210351394896,0.010019428490904266,0.081719539748109,0.5568711203334034,0.826508368508567,0.0013971831245633887,-0.001840053834928084,7.091929730693613e-05,-0.017678875476121902,-0.00752259325236082,0.005016468930989505
27.046,1.9048322276574692,-2.227713221701658,-5.039840151677518,0.009506911562600175,0.08092098247782362,0.5580113296329856,0.8258236913703748,0.001324332428650266,-0.0017441113632233663,9.043807619288122e-05,-0.007322957739233971,-0.008901131339371204,-0.004719723481684922
27.15,1.913713727533659,-2.2394795625808697,-5.2928140846994385,0.009591797154081136,0.08021248105515276,0.5591472851666717,0.8251231840162245,0.000474531130672845,-0.0006352429561268995,3.5281341762497266e-05,-0.0008641128079034388,-0.013480301946401596,0.0005893441266380267
27.246,1.9190256333209335,-2.246590465175123,-5.560905214250249,0.009592424366432324,0.07971911825713321,0.5607575968104329,0.8240775237794485,0.00045212509656223396,-0.0006052485586593557,-0.09166366007378002,-0.0023771130945533514,-0.008743136189877987,0.0020170516800135383
27.346,1.9243151966688543,-2.2536714583993223,-5.805722987003687,0.00925399126668077,0.07928539877823745,0.5631050281091415,0.8225210735928988,0.00043173956081686674,-0.0005779589518187321,7.045806511158799e-05,-0.005570314824581146,-0.00803493894636631,0.004853380378335715
27.447,1.9295819331957649,-2.2607218938241047,-6.054279922156789,0.008865896210626965,0.07906447839854132,0.56611559035935,0.8204775088276544,0.0004131130122315869,-0.0005530240570954239,-0.09129134233124163,-0.012536182068288326,0.006323532201349735,0.00296131707727909
27.546,1.9336389165691137,-2.266176772717776,-6.35802646437364,0.008329319900348388,0.07892154678164404,0.5691146573960975,0.818419524828503,-5.373160738250493e-05,6.288939972120613e-05,3.296407759371169e-05,0.000468419719254598,-0.010262256488204002,0.004357302095741034
27.646,1.9329294784593032,-2.265346407377794,-6.634687108746151,0.008170926535497766,0.07848677667629005,0.5723052721283408,0.8162350993069482,-5.159759871938439e-05,6.0391679472205475e-05,5.2048675604799434e-05,0.0025320507120341063,-0.01448562927544117,-0.00026184783200733185
27.748,1.932222061242789,-2.264518407376105,-6.816509161106052,0.008152519603502932,0.07789274968991103,0.5736755323548105,0.8153297734949241,-4.9626623897051774e-05,5.808477987565256e-05,6.55251565009472e-05,-0.012171709910035133,-0.015189483761787415,0.0005195213016122598
27.846,1.9315169986249536,-2.2636931632934316,-7.162884280900279,0.007989622946184334,0.07718658657832637,0.5750665412574083,0.8144181173720326,-4.780068716310289e-05,5.5947638057748115e-05,8.778429324637803e-05,-0.006942661479115486,-0.010272840037941933,0.0021916902624070657
27.948,1.9284601002670736,-2.26095596157195,-7.532592644932266,0.007799676194869924,0.07674594856653903,0.5770281025310192,0.8130730553396348,-0.00043234052823739954,0.0003680807625718128,3.767552146623336e-05,-0.0032586154993623495,-0.0047463690862059585,0.007396623026579619
28.046,1.9218842478488132,-2.255357477065793,-7.815271930231994,0.00781694340453501,0.07639494748480315,0.5779437125454627,0.8124553972519183,-0.0004175235478160088,0.0003554660639814939,5.7526230676520316e-05,-0.0014314046129584312,-0.003026176709681749,0.0036286287941038613
28.146,1.9153258878958663,-2.2497738851633056,-8.070099462869493,0.0075639772361253965,0.0760207894092614,0.578804593154767,0.8118798364098646,-0.0004036885162808385,0.000343687364959001,7.479695743535473e-05,-0.00935015082359314,-0.005822562612593174,-0.0016822066390886896
28.248,1.9087790871988903,-2.2442001345215865,-8.276993123161807,0.007575497411457875,0.0756346299201655,0.5799676177896647,0.8110854313271754,-0.00039074095102894455,0.0003326642260678451,9.097485245078456e-05,-0.0030162737239152193,-0.008227270096540451,0.002802354050800205
28.346,1.9017680689390561,-2.236748883307686,-8.612468566360112,0.007418062259767766,0.07511002210500621,0.581279291040509,0.810196175465633,-0.00044802228907258256,0.0005962760593212989,3.5354830581835115e-05,-0.012662280350923538,-0.011737479828298092,0.004616541322320701
