timestamp,elapsed_time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,accel_bias_x,accel_bias_y,accel_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z,raw_accel_x,raw_accel_y,raw_accel_z,raw_gyro_x,raw_gyro_y,raw_gyro_z
10.344000,10.344000,0.042587,-0.020328,-1.997028,0.102060,-0.004191,-0.137828,0.748098,-0.000685,0.004480,0.663573,0.281913,0.436115,83.147973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.013915,-0.034808,10.174310,0.005953,0.006932,-0.001135
10.367000,10.367000,0.044983,-0.020394,-2.060890,0.106263,-0.001551,-0.191961,0.747035,-0.000594,0.004559,0.664769,0.296423,0.435489,83.331367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.058942,-0.118081,10.096583,0.011037,-0.000493,-0.003493
10.388000,10.388000,0.047255,-0.020401,-2.106205,0.110146,0.000864,-0.185903,0.746173,-0.000510,0.004631,0.665736,0.309672,0.434918,83.479862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.058942,-0.118081,10.096583,0.011037,-0.000493,-0.003493
10.406000,10.406000,0.049255,-0.020375,-2.137453,0.112106,0.001996,-0.179942,0.745320,-0.000509,0.004704,0.666690,0.315889,0.440595,83.626572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002110,-0.046255,10.138484,0.006012,0.005517,0.002138
10.424000,10.424000,0.051289,-0.020322,-2.159254,0.113850,0.003974,-0.174417,0.744509,-0.000513,0.004762,0.667596,0.320566,0.445492,83.765935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042183,-0.028298,10.114541,0.004515,0.004762,0.002528
10.446000,10.446000,0.053832,-0.020207,-2.204578,0.117369,0.006451,-0.167118,0.743725,-0.000575,0.004820,0.668468,0.320185,0.454854,83.900283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050454,-0.090076,10.139806,-0.000336,0.007451,0.004340
10.464000,10.464000,0.055970,-0.020085,-2.235745,0.120160,0.007112,-0.161415,0.743010,-0.000635,0.004948,0.669261,0.325433,0.470023,84.022778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.027358,-0.093668,10.124243,0.005076,0.014717,0.001481
10.484000,10.484000,0.058400,-0.019928,-2.257716,0.122869,0.008613,-0.156255,0.742330,-0.000619,0.005056,0.670015,0.335551,0.477543,84.139241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006161,-0.069726,10.065585,0.008812,0.006575,0.002104
10.504000,10.504000,0.060877,-0.019734,-2.365096,0.124805,0.010799,-0.252842,0.741568,-0.000697,0.005149,0.670858,0.336603,0.491171,84.269449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033694,-0.025433,10.194872,0.000921,0.011891,-0.000322
10.524000,10.524000,0.063404,-0.019513,-2.441626,0.127913,0.011222,-0.318347,0.740678,-0.000662,0.005164,0.671840,0.341359,0.489281,84.421374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.050127,-0.093154,10.108776,0.004129,-0.001635,0.002501
10.550000,10.550000,0.066792,-0.019179,-2.497426,0.132712,0.014541,-0.310878,0.739882,-0.000773,0.005199,0.672716,0.335252,0.500372,84.557018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.058810,-0.111110,10.095609,-0.004068,0.007424,-0.003628
10.564000,10.564000,0.068668,-0.018962,-2.531108,0.135279,0.016364,-0.306857,0.739114,-0.000835,0.005217,0.673560,0.331963,0.506344,84.687800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.058810,-0.111110,10.095609,-0.004068,0.007424,-0.003628
10.584000,10.584000,0.071402,-0.018613,-2.555912,0.138062,0.018571,-0.300814,0.738366,-0.000907,0.005294,0.674379,0.332411,0.518027,84.814942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033449,-0.069759,10.110089,0.000381,0.010202,0.001022
10.604000,10.604000,0.074196,-0.018221,-2.573203,0.141413,0.020567,-0.296448,0.737632,-0.000907,0.005356,0.675181,0.337775,0.522883,84.939520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023872,-0.099687,10.026292,0.004636,0.004266,0.004882
10.624000,10.624000,0.077056,-0.017788,-2.663731,0.144513,0.022742,-0.375327,0.737143,-0.000880,0.005351,0.675714,0.339976,0.520177,85.022405,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029858,-0.085322,10.096919,0.001928,-0.002366,-0.000791
10.647000,10.647000,0.080416,-0.017234,-2.728989,0.147711,0.025479,-0.369839,0.736655,-0.000810,0.005351,0.676248,0.346342,0.514491,85.105301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039434,-0.068562,10.046642,0.004811,-0.004302,0.002167
10.664000,10.664000,0.082940,-0.016789,-2.773044,0.149148,0.026816,-0.365055,0.736124,-0.000779,0.005337,0.676826,0.348252,0.510555,85.195264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004993,-0.016551,10.088663,0.001978,-0.004051,-0.001806
10.684000,10.684000,0.085940,-0.016237,-2.849908,0.150843,0.028378,-0.429047,0.735617,-0.000741,0.005320,0.677376,0.350500,0.505925,85.280957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004993,-0.016551,10.088663,0.001978,-0.004051,-0.001806
10.709000,10.709000,0.089764,-0.015490,-2.906103,0.155128,0.031437,-0.423680,0.735166,-0.000810,0.005345,0.677866,0.346958,0.513256,85.357321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.047544,-0.099460,10.022940,-0.002431,0.005089,-0.004761
10.724000,10.724000,0.092110,-0.015004,-2.942410,0.157689,0.033295,-0.420460,0.734723,-0.000853,0.005360,0.678346,0.344832,0.517655,85.432115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.047544,-0.099460,10.022940,-0.002431,0.005089,-0.004761
10.744000,10.744000,0.095286,-0.014327,-3.007779,0.159929,0.034445,-0.416315,0.734268,-0.000934,0.005418,0.678837,0.342902,0.528537,85.508852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.024282,-0.046787,10.014561,-0.001708,0.009511,0.002486
10.765000,10.765000,0.098686,-0.013589,-3.053767,0.163822,0.035801,-0.411899,0.734060,-0.000916,0.005422,0.679062,0.344861,0.527367,85.543990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.013508,-0.119810,10.018153,0.001646,-0.000983,-0.001857
10.784000,10.784000,0.101831,-0.012892,-3.085315,0.167216,0.037549,-0.406701,0.734081,-0.000930,0.005471,0.679039,0.347464,0.532582,85.540452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012828,-0.110234,10.081598,0.002363,0.004808,0.003006
10.804000,10.804000,0.105198,-0.012127,-3.164896,0.169486,0.038972,-0.473620,0.734120,-0.000960,0.005522,0.678997,0.348975,0.539243,85.533883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.013508,-0.046787,10.036109,0.001314,0.005816,0.000492
10.826000,10.826000,0.108950,-0.011241,-3.222192,0.171585,0.041604,-0.468144,0.734178,-0.000959,0.005558,0.678933,0.351777,0.542235,85.524004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032025,-0.024551,10.056634,0.002245,0.002360,-0.002311
10.845000,10.845000,0.112234,-0.010431,-3.261245,0.174136,0.043596,-0.463758,0.734208,-0.000962,0.005582,0.678901,0.353371,0.544487,85.519017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020054,-0.064055,10.038677,0.001447,0.002079,0.001802
10.865000,10.865000,0.115750,-0.009535,-3.343649,0.177485,0.046064,-0.531732,0.734247,-0.000981,0.005652,0.678858,0.357151,0.551817,85.512436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040405,-0.095180,10.068604,0.003292,0.006401,0.000656
10.884000,10.884000,0.119150,-0.008645,-3.401920,0.180416,0.047636,-0.527707,0.734295,-0.000977,0.005677,0.678806,0.359422,0.553633,85.504316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001947,-0.084878,10.019697,0.002094,0.001662,-0.000894
10.908000,10.908000,0.123508,-0.007479,-3.444492,0.182733,0.049502,-0.523070,0.734099,-0.001028,0.005751,0.679017,0.361008,0.563814,85.537411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011524,-0.027417,10.000544,0.001110,0.007432,0.004366
10.924000,10.924000,0.126448,-0.006672,-3.471306,0.184731,0.051336,-0.519988,0.733790,-0.001039,0.005735,0.679351,0.359105,0.563144,85.589459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025586,-0.052556,10.000544,-0.002098,-0.000717,0.002174
10.945000,10.945000,0.130356,-0.005569,-3.525227,0.187473,0.053762,-0.515668,0.733512,-0.001058,0.005726,0.679652,0.357083,0.563691,85.636396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026783,-0.058542,10.013710,-0.001675,0.000451,-0.000557
10.966000,10.966000,0.134324,-0.004423,-3.562910,0.190446,0.055390,-0.511567,0.733268,-0.001084,0.005733,0.679914,0.355574,0.566194,85.677475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010327,-0.072907,10.002937,-0.001220,0.002058,-0.003473
10.986000,10.986000,0.138155,-0.003306,-3.588877,0.192619,0.056322,-0.508370,0.732992,-0.001025,0.005712,0.680213,0.359151,0.559744,85.724102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.043846,-0.042979,9.967025,0.003095,-0.005611,0.002766
11.006000,11.006000,0.142038,-0.002170,-3.670870,0.195732,0.057253,-0.574924,0.732710,-0.001026,0.005711,0.680516,0.359230,0.559460,85.771522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.040344,-0.088611,10.073743,0.000015,-0.000214,0.005525
